,CASRN,smiles,LogLD
1097,12225-18-2,COc1cc(NC(=O)C(N=Nc2cc(OC)c(cc2OC)[S](=O)(=O)Nc3ccccc3)C(C)=O)c(OC)cc1Cl,4.361727836
1098,122277-22-9,CCOC(=O)C1=C(C=CC(=C1)Br)OC(=O)N,3.397940009
1099,122277-24-1,CC1=CC(=C(C=C1)OC(=O)N)C(=O)OC2=CC=CC=C2,3.397940009
1100,122277-25-2,CC1=CC(=CC=C1)OC(=O)C2=C(C=CC(=C2)Cl)OC(=O)N,3.397940009
1101,1223-31-0,C1=CC(=CC=C1[N+](=O)[O-])SC2=CC=C(C=C2)[N+](=O)[O-],3.173186268
1102,1224-63-1,CCOP(=S)(OCC)O/C(=C\Cl)/C1=C(C=C(C=C1)Cl)Cl,1
1103,122453-73-0,CCOCN1C(=C(C(=C1C(F)(F)F)Br)C#N)C2=CC=C(C=C2)Cl,3.14332713
1104,122454-29-9,C1=CC(=CC=C1C2=C(C(=C(N2)C(F)(F)F)Br)C#N)Cl,3.301029996
1105,1225-25-8,CCOC1=CC=C(C=C1)N(C)C(=O)C(C(C)O)N(C)C.Cl,3.130333768
1106,1225-55-4,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13.Cl,2.475671188
1107,1225-60-1,CC(CN1C2=CC=CC=C2SC3=C1N=CC=C3)N(C)C.Cl,3.086359831
1108,1225-65-6,CN(C)CCCN1C2=CC=CC=C2SC3=C1N=CC=C3.Cl,2.785329835
1109,122548-33-8,COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(N=C3N2C=CC=C3)Cl)OC,3.665186852
1110,122836-35-5,CC1=NN(C(=O)N1C(F)F)C2=C(C=C(C(=C2)NS(=O)(=O)C)Cl)Cl,3.484477792
1111,1229-29-4,CN(C)CC/C=C/1\C2=CC=CC=C2COC3=CC=CC=C31.Cl,2.167317335
1112,1229-55-6,COC1=CC=CC=C1N=NC2=C(C=CC3=CC=CC=C32)O,3.698970004
1113,1229-69-2,CN1CCC(CC1)N(CC2=CC=CC=C2)C3=CC=CC=C3.Cl,2.662757832
1114,122931-48-0,CCS(=O)(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC,3.698970004
1115,123-00-2,C1COCCN1CCCN,3.551449998
1116,123-03-5,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],2.301029996
1117,123-04-6,CCCCC(CC)CCl,3.86569606
1118,123-09-1,CSC1=CC=C(C=C1)Cl,2.602059991
1119,123-11-5,COC1=CC=C(C=C1)C=O,3.178976947
1120,123-15-9,CCCC(C)C=O,3.505149978
1121,123-17-1,CC(C)CC(C)CC(CC(C)C)O,4.230448921
1122,123-19-3,CCCC(=O)CCC,3.571708832
1123,123-20-6,CCCC(=O)OC=C,3.930949031
1124,123-25-1,CCOC(=O)CCC(=O)OCC,3.930949031
1125,123-29-5,CCCCCCCCC(=O)OCC,4.633468456
1126,123-32-0,CC1=CN=C(C=N1)C,3.008600172
1127,123-33-1,C1=CC(=O)NNC1=O,3.614193905
1128,123-35-3,CC(=CCCC(=C)C=C)C,3.698970004
1129,123-39-7,CNC=O,3.602059991
1130,123-42-2,CC(=O)CC(C)(C)O,3.501606922
1131,123-54-6,CC(=O)CC(=O)C,2.775428392
1132,123-56-8,C1CC(=O)NC1=O,4.146128036
1133,123-62-6,CCC(=O)OC(=O)CC,3.372912003
1134,123-63-7,CC1OC(OC(O1)C)C,3.353030976
1135,123-68-2,CCCCCC(=O)OCC=C,2.338456494
1136,123-69-3,C1CCCCOC(=O)CCCCC/C=C\CCC1,2.530199698
1137,123-72-8,CCCC=O,3.622214023
1138,123-75-1,C1CCNC1,2.477121255
1139,123-76-2,CC(=O)CCC(=O)O,3.267171728
1140,123-77-3,C(=O)(N)/N=N/C(=O)N,3.755874856
1141,123-79-5,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,3.959518377
1142,123-81-9,C(COC(=O)CS)OC(=O)CS,2.51851394
1143,123-86-4,CCCCOC(=O)C,4.014075096
1144,123-91-1,C1COCCO1,3.62324929
1145,123-92-2,CC(C)CCOC(=O)C,4.220108088
1146,123-95-5,CCCCCCCCCCCCCCCCCC(=O)OCCCC,4.505149978
1147,123-96-6,CCCCCCC(C)O,3.414973348
1148,123-99-9,C(CCCC(=O)O)CCCC(=O)O,3.698970004
1149,123172-44-1,CN1C2=C(C=C(C=C2)C(=O)C3=CC=C(C=C3)Cl)OC1=O,3.301029996
1150,123172-45-2,C1=CC(=CC=C1C(=O)C2=CC(=C(C=C2)N)O)Cl,3.301029996
1151,123172-46-3,CNC1=C(C=C(C=C1)C(=O)C2=CC=C(C=C2)Cl)O,3.301029996
1152,123172-48-5,CCCC(=O)C1=CC(=C(C=C1)NC)O,3.301029996
1153,123172-49-6,CC1C(=O)NC2=C(O1)C=C(C=C2)C(=O)C3=CC=CC=C3,3.301029996
1154,123172-50-9,CC1C(=O)N(C2=C(O1)C=C(C=C2)C(=O)C3=CC=CC=C3)C,3.301029996
1155,123172-52-1,CC1C(=O)N(C2=C(O1)C=C(C=C2)C(=O)C3=CC=C(C=C3)Cl)C,3.301029996
1156,123172-53-2,CCCC(=O)C1=CC2=C(C=C1)N(C(=O)C(O2)C)C,3.301029996
1157,123172-54-3,CC1C(=O)N(C2=C(O1)C=C(C=C2)C(=O)C3=CC=CS3)C,3.301029996
1158,123172-56-5,CN1C(=O)COC2=C1C=CC(=C2)C(=O)/C=C/C3=CC=CC=C3,3.301029996
1159,123172-57-6,CC1C(=O)N(C2=C(O1)C=C(C=C2)C(=O)/C=C/C3=CC=CC=C3)C,3.301029996
1160,123172-59-8,CN1C(=O)COC2=C1C=CC(=C2)C(=O)/C=C/C3=CC=C(C=C3)Cl,3.301029996
1161,123172-61-2,CC1(C(=O)N(C2=C(O1)C=C(C=C2)C(=O)/C=C/C3=CC=C(C=C3)Cl)C)C,3.301029996
1162,123172-62-3,CN1C(=O)COC2=C1C=CC(=C2)C(=O)/C=C/C3=CC=C(C=C3)O,3.301029996
1163,123172-63-4,CC1C(=O)N(C2=C(O1)C=C(C=C2)C(=O)/C=C/C3=CC=C(C=C3)O)C,3.301029996
1164,123199-92-8,CCC1=NN(C(C1)(C)CC)C(=O)NC(=O)C2=CC=C(C=C2)Cl,3.397940009
1165,123199-93-9,C1=CC(=CC=C1C(=O)NC(=O)NC2=NC(=NC(=N2)N)N)Cl,3.397940009
1166,123199-94-0,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC(=O)C(Cl)(Cl)Cl,3.397940009
1167,123252-97-1,CC(=CCOC1=C(N(S(=O)(=O)C2=C1SC(=C2)Cl)C)C(=O)NC3=CC=CC=N3)C,1.477121255
1168,123252-99-3,CC(=CC(NC(=O)C1=C(C2=C(C=C(S2)Cl)S(=O)(=O)N1C)[O-])[N+]3=CC=CC=C3)C,1
1169,123253-01-0,CC(C)(C(=O)OC)C(=O)OC1=C(N(S(=O)(=O)C2=C1SC(=C2)Cl)C)C(=O)NC3=CC=CC=N3,1
1170,123253-02-1,CN1C(=C(C2=C(S1(=O)=O)C=C(S2)Cl)OP3(=O)OCCCO3)C(=O)NC4=CC=CC=N4,1
1171,123253-03-2,CN1C2=C(C3=C(S1(=O)=O)C=C(S3)Cl)O/C(=C/OCCOC)/N(C2=O)C4=CC=CC=N4,1.477121255
1172,123253-05-4,CCCCCCCCCCCCCCCC(=O)OC1=C(N(S(=O)(=O)C2=C1SC=C2)C)C(=O)NC3=CC=CC=N3,1.477121255
1173,123253-06-5,CN1C(=C(C2=C(S1(=O)=O)C=C(S2)O)O)C(=O)NC3=CC=CC=N3,2
1174,123253-07-6,CN1C(=C(C2=C(S1(=O)=O)C=C(S2)OC)O)C(=O)NC3=CC=CC=N3,1.77815125
1175,123277-33-8,CN1C(=C(C2=C(S1(=O)=O)C=C(S2)Cl)OC(=O)C34CC5CC(C3)CC(C5)C4)C(=O)NC6=CC=CC=N6,2
1176,123277-34-9,CN1C2=C(C3=C(S1(=O)=O)C=C(S3)Cl)OC(=NC4CCCCC4)N(C2=O)C5CCCCC5,1.477121255
1177,123277-35-0,CN1C(=C(C2=C(S1(=O)=O)C=CS2)OC(=O)C3=CC=C(C=C3)OC)C(=O)NC4=CC=CC=N4,1.477121255
1178,123298-28-2,CC1=C(C(=CC=C1)C)N([C@@H](C)C(=O)OC)OC,2.752816431
1179,123312-89-0,CC1=NNC(=O)N(C1)/N=C/C2=CN=CC=C2,3.749504424
1180,1235-82-1,C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O.Cl,2.875061263
1181,123524-52-7,CC1=C(C(C(=C(N1)N)C(=O)OC2CN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC(C)C,3.102776615
1182,123886-62-4,CC1(C(=C(C2=C(O1)C=C(C=C2)OC)C3=CC=C(C=C3)OCCO)C4=CC=CC=C4)C,2.698970004
1183,123886-65-7,CC1(C(=C(C2=C(O1)C=C(C=C2)OC)C3=CC=C(C=C3)OCCN)C4=CC=CC=C4)C,3.176091259
1184,123886-68-0,CC1([C@@H]([C@H](C2=C(O1)C=C(C=C2)OC)C3=CC=C(C=C3)OCCBr)C4=CC=CC=C4)C,2.698970004
1185,123886-69-1,CC1([C@@H]([C@H](C2=C(O1)C=C(C=C2)OC)C3=CC=C(C=C3)OCC=C)C4=CC=CC=C4)C,2.698970004
1186,123886-70-4,CC1([C@@H]([C@H](C2=C(O1)C=C(C=C2)OC)C3=CC=C(C=C3)OCCCCl)C4=CC=CC=C4)C,2.698970004
1187,12389-75-2,C(CN(CC(=O)O)CC(=O)[O-])N(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Na+].[Fe+3],3.301029996
1188,1239-45-8,CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N.[Br-],3.301029996
1189,124-02-7,C=CCNCC=C,2.761927838
1190,124-03-8,CCCCCCCCCCCCCCCC[N+](C)(C)CC.[Br-],2.698970004
1191,124-04-9,C(CCC(=O)O)CC(=O)O,4.041392685
1192,124-09-4,C(CCCN)CCN,2.949227319
1193,124-13-0,CCCCCCCC=O,3.750508395
1194,124-17-4,CCCCOCCOCCOC(=O)C,3.96425963
1195,124-19-6,CCCCCCCCC=O,3.698970004
1196,124-22-1,CCCCCCCCCCCCN,3.178976947
1197,124-25-4,CCCCCCCCCCCCCC=O,3.698970004
1198,124-28-7,CCCCCCCCCCCCCCCCCCN(C)C,3.325720858
1199,124-41-4,C[O-].[Na+],3.206825876
1200,124-48-1,C(Cl)(Br)Br,2.752048448
1201,124-76-5,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2O,3.716003344
1202,12408-07-0,C(C(C#N)(Cl)Cl)Cl,2.301029996
1203,124391-91-9,CCC(=O)NC1=CC(=C(C=C1)C(=O)OCC)NC(=O)C2=CC=C(C=C2)C(=O)[O-].[Na+],3.875061263
1204,124416-41-7,CC1=C(C(C(=C(N1)C)P2(=O)OCC(CO2)(C)C)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OCCN4CCN(CC4)C(C5=CC=CC=C5)C6=CC=CC=C6.Cl,2.28780173
1205,124428-11-1,C1=CC=C(C=C1)C2=CC=C(C=C2)CCOC3=NC=NC4=CC=CC=C43,3.06069784
1206,124495-18-7,C1=CC(=CC=C1OC2=C3C(=CC(=CC3=NC=C2)Cl)Cl)F,3.698970004
1207,1245-44-9,CCC(C(=N[C@H]1[C@@H]2N(C1=O)[C@H](C(S2)(C)C)C(=O)O)[O-])OC3=CC=CC=C3.[K+],3.698970004
1208,124824-14-2,CN1C2=CC=CC=C2C3=C1C(=O)N(CC3)CCCN4CCN(CC4)C5=CC=CC=C5.Cl.Cl,2.812913357
1209,1249-84-9,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2N(C)CCCN(C)C)CC=C4[C@@]3(CC[C@@H](C4)O)C.Cl.Cl,2.672097858
1210,124978-79-6,CC(C)(C)C1=CC(=CC(=C1O)CN(C)CCO)C(=O)C2=CC=CS2,3
1211,125-13-3,C1=CC=C2C(=C1)C(C(=O)N2)(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,1.954242509
1212,125-29-1,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3C(=O)CC4,2.574031268
1213,125-33-7,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,3.176091259
1214,125-51-9,CC[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C.[Br-],2.961895474
1215,125-52-0,CN1CCCN=C1COC(=O)C(C2CCCCC2)(C3=CC=CC=C3)O.Cl,3.136720567
1216,125-64-4,CCC1(C(=O)C(CNC1=O)C)CC,2.934498451
1217,125-68-8,CN1CC[C@]23CCCC[C@H]2[C@H]1CC4=C3C=C(C=C4)OC.Br,2.383815366
1218,125-69-9,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC.Br,2.544068044
1219,125-99-5,CC[N+](CC)(CC)CCC(C1CCCCC1)(C2=CC=CC=C2)O.[I-],3.041392685
1220,125055-51-8,CCCNC(=O)C1=CN=C2C=CC=C(N2C1=O)C,2.397940009
1221,125055-52-9,CC1=CC=CC2=NC=C(C(=O)N12)C(=O)NC(C)C,2.397940009
1222,125055-53-0,CCCCNC(=O)C1=CN=C2C=CC=C(N2C1=O)C,2.397940009
1223,125055-55-2,CCCCCNC(=O)C1=CN=C2C=CC=C(N2C1=O)C,2.397940009
1224,125055-56-3,CC1=CC=CC2=NC=C(C(=O)N12)C(=O)NCC(C)(C)C,2.397940009
1225,125055-57-4,CCCCCCNC(=O)C1=CN=C2C=CC=C(N2C1=O)C,2.397940009
1226,125055-59-6,CCCCCCCCNC(=O)C1=CN=C2C=CC=C(N2C1=O)C,2.397940009
1227,125055-60-9,CCC(C)(C)NC(=O)C1=CN=C2C=CC=C(N2C1=O)C,2.397940009
1228,125055-61-0,CC1=CC=CC2=NC=C(C(=O)N12)C(=O)NC3CC3,2.397940009
1229,125055-63-2,CC1=CC=CC2=NC=C(C(=O)N12)C(=O)NC3CCCCC3,2.397940009
1230,125055-64-3,CC1=CC=CC2=NC=C(C(=O)N12)C(=O)NC3CCCCCC3,2.397940009
1231,125055-65-4,CC1=CC=CC2=NC=C(C(=O)N12)C(=O)NC3=CC=CC=C3,2.397940009
1232,125055-67-6,CC1=CC=CC2=NC=C(C(=O)N12)C(=O)NC3=CC=C(C=C3)Cl,2.397940009
1233,125055-68-7,CCCNC(=O)C1=CN=C2C=CC=CN2C1=O,2.397940009
1234,125055-69-8,CCCNC(=O)C1=CN=C2C=CC(=CN2C1=O)C,2.397940009
1235,125055-71-2,CCCNC(=O)C1=CN=C2C(=CC=CN2C1=O)C,2.397940009
1236,125055-72-3,CCCNC(=O)CC1=CN=C2C=CC=C(N2C1=O)C,2.397940009
1237,125055-73-4,CCOC(=O)C(C)(C)NC(=O)C1=CN=C2C=CC=C(N2C1=O)C,2.397940009
1238,125055-75-6,CC1=CC=CC2=NC=C(C(=O)N12)C(=O)N3CCCC3,2.397940009
1239,125055-76-7,CCCNC(=O)C1=CN=C2C=CC=C(N2C1=O)C.CS(=O)(=O)O,2.397940009
1240,125055-77-8,CCCNC(=O)C1=CN=C2C=CC=C(N2C1=O)C.Cl,2.397940009
1241,125055-79-0,CC1=CN2C(=NC=C(C2=O)C(=O)NC3CCCC3)C=C1,2.397940009
1242,125055-80-3,CC1=CC2=NC=C(C(=O)N2C=C1)C(=O)NC3CCCC3,2.397940009
1243,125055-81-4,CC1=CC=CN2C1=NC=C(C2=O)C(=O)NC3CCCC3,2.397940009
1244,125116-23-6,CC1(CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl)C,3.517591731
1245,125225-28-7,CC(C)C1CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl,3.460983706
1246,1253-28-7,CCCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)C(=O)C,4
1247,125401-75-4,COC1=CC(=NC(=N1)OC2=C(C(=CC=C2)OC3=NC(=CC(=N3)OC)OC)C(=O)O)OC,3.528016341
1248,125401-92-5,COC1=CC(=NC(=N1)OC2=C(C(=CC=C2)OC3=NC(=CC(=N3)OC)OC)C(=O)[O-])OC.[Na+],3.521704564
1249,125643-61-0,CCCC(CC)COC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,3.301029996
1250,126-06-7,CC1(C(=O)N(C(=O)N1Cl)Br)C,2.734399743
1251,126-07-8,C[C@@H]1CC(=O)C=C([C@]12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,4
1252,126-11-4,C(C(CO)(CO)[N+](=O)[O-])O,3.278753601
1253,126-12-5,CCOC(=O)C1(CCN(CC1)CCC2=CC=C(C=C2)N)C3=CC=CC=C3.Cl.Cl,2.243038049
1254,126-13-6,CC(C)C(=O)OC[C@@H]1[C@H]([C@@H]([C@](O1)(COC(=O)C)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COC(=O)C)OC(=O)C(C)C)OC(=O)C(C)C)OC(=O)C(C)C)OC(=O)C(C)C)OC(=O)C(C)C,3.698970004
1255,126-14-7,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)COC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,3.698970004
1256,126-15-8,C1C=CCC2C1C3CC=CCC3(O2)C=O,3.352182518
1257,126-22-7,CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC,3.042181595
1258,126-27-2,CC(C)(CC1=CC=CC=C1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC2=CC=CC=C2,3
1259,126-33-0,C1CCS(=O)(=O)C1,3.347752718
1260,126-52-3,C#CC1(CCCCC1)OC(=O)N,2.519827994
1261,126-57-8,CCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCC)COC(=O)CCCCCCCC,3.301029996
1262,126-58-9,C(C(CO)(CO)COCC(CO)(CO)CO)O,3.301029996
1263,126-64-7,CC(=CCCC(C)(C=C)OC(=O)C1=CC=CC=C1)C,3.698970004
1264,126-71-6,CC(C)COP(=O)(OCC(C)C)OCC(C)C,3.698970004
1265,126-72-7,C(C(CBr)Br)OP(=O)(OCC(CBr)Br)OCC(CBr)Br,3.371683446
1266,126-73-8,CCCCOP(=O)(OCCCC)OCCCC,3.669479594
1267,126-75-0,CCOP(=O)(OCC)SCCSCC,0.176091259
1268,126-92-1,CCCCC(CC)COS(=O)(=O)[O-].[Na+],3.681542726
1269,126-93-2,CCCC1C(O1)(CC)C(=O)N,3.096910013
1270,126-97-6,NCCO.OC(=O)CS,2.188225173
1271,126-98-7,CC(=C)C#N,1.812913357
1272,126-99-8,C=CC(=C)Cl,2.653212514
1273,126055-15-0,CC1=C(C(=O)C=CN1CC=C)O,2.903089987
1274,12609-84-6,C/C=C\1/C2=NC(CS2)C(=O)NC(C3=NC(=CS3)C(=S)NC4C(OC(=O)C5=NC6=C(C=CC(C6O)NC(C(=O)NC(C(=O)NC(=C)C(=O)NC(C(=O)NC7(CCC(NC7C8=CSC4=N8)C9=NC(=CS9)C(=O)N)C2=NC(=CS2)C(=O)NC(C(=O)N1)C(C)O)C)C)C(C)C)C(=C5)C(C)O)C)C(C)(C(C)O)O,3.602059991
1275,126145-23-1,CCOC(=O)CC(=O)N1CCS[C@@H]1COC2=CC=CC=C2OC,3.602059991
1276,1262985-23-8,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CN(C3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)C(=O)C5=C(C=CC=C5Cl)Cl)F,3.301029996
1277,1263-89-4,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O)O)N)O)O)N.OS(=O)(=O)O,4.33485569
1278,1264-72-8,CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.O[S](O)(=O)=O,2.08278537
1279,12650-69-0,C[C@H]([C@H]1[C@@H](O1)C[C@H]2CO[C@H]([C@@H]([C@@H]2O)O)C/C(=C/C(=O)OCCCCCCCCC(=O)O)/C)[C@H](C)O,3.698970004
1280,12663-46-6,CC[C@H]1C(=O)N[C@H](C(=O)N[C@H](CC(=O)N[C@H](C(=O)N2C[C@H]([C@H]([C@H]2C(=O)N1)Cl)Cl)CO)C3=CC=CC=C3)CO,0.698970004
1281,1266664-66-7,C[C@@H]1CCN(CCN1)C2=NC3=C(O2)C=CC(=C3)Cl.Cl,3.06069784
1282,12672-29-6,C1=C(C=C(C=C1Cl)Cl)C2=CC(=CC(=C2)Cl)Cl,4.041392685
1283,12674-11-2,C1=CC(=CC(=C1)Cl)C2=CC(=CC(=C2)Cl)Cl,3.361727836
1284,126990-35-0,CO[Si](C1CCCC1)(C2CCCC2)OC,3.301029996
1285,127-00-4,CC(CCl)O,2.301029996
1286,127-09-3,CC(=O)[O-].[Na+],3.511281613
1287,127-18-4,C(=C(Cl)Cl)(Cl)Cl,3.623059676
1288,127-19-5,CC(=O)N(C)C,3.684216795
1289,127-20-8,CC(C(=O)[O-])(Cl)Cl.[Na+],3.586587305
1290,127-25-3,CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)OC)C,3.698970004
1291,127-39-9,CC(C)COC(=O)CC(C(=O)OCC(C)C)S(=O)(=O)[O-].[Na+],3.649918719
1292,127-43-5,CCC(=O)/C=C/C1=C(CCCC1(C)C)C,3.301029996
1293,127-48-0,CC1(C(=O)N(C(=O)O1)C)C,3.330413773
1294,127-52-6,C1=CC=C(C=C1)S(=O)(=O)[N-]Cl.[Na+],3.06069784
1295,127-57-1,C1=CC=NC(=C1)[N-]S(=O)(=O)C2=CC=C(C=C2)N.[Na+],3.476251796
1296,127-59-3,CCCCN(CCCC)S(=O)(=O)C1=CC=C(C=C1)Cl,2.698970004
1297,127-65-1,CC1=CC=C(C=C1)S(=O)(=O)[N-]Cl.[Na+],2.970811611
1298,127-68-4,C1=CC(=CC(=C1)S(=O)(=O)[O-])[N+](=O)[O-].[Na+],3.903089987
1299,127-69-5,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N,4
1300,127-90-2,C(C(C(Cl)(Cl)Cl)Cl)OCC(C(Cl)(Cl)Cl)Cl,3.559906625
1301,127-91-3,CC1(C2CCC(=C)C1C2)C,3.685741739
1302,12712-28-6,C(C(CO)(CCl)CCl)O.OS(=O)(=O)O,1.301029996
1303,127245-20-9,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)/C=C/2\CON(C2=O)C,3
1304,127245-21-0,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)/C=C/2\CON(C2=O)C,3
1305,127245-22-1,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)/C=C/2\CCON(C2=O)C,3
1306,127277-53-6,CCC(=C1C(=O)CC(CC1=O)C(=O)[O-])[O-].[Ca+2],3.698970004
1307,127277-53-6,CCC(=C1C(=O)CC(CC1=O)C(=O)[O-])[O-].[Ca+2],3.698970004
1308,12750-79-7,CC1C(OC(C(C1OC)C)(C)O)C2CCC(O2)C3CCC(O3)C4(C(C(C5(O4)C(C(CC(O5)CC6C(C(C(C(O6)(C(C)C(=O)O)O)C)OC7CCC(C(O7)C)OC)(C)OC)OC)C)C)OC)C,0.84509804
1309,12771-68-5,COC1=CC=C(C=C1)C(C2CC2)(C3=CN=CN=C3)O,3.653212514
1310,12789-03-6,C1C2C(C(C1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,2.451786436
1311,127966-78-3,C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC(=O)CSCCO,3.84509804
1312,128-08-5,C1CC(=O)N(C1=O)Br,3.301029996
1313,128-13-2,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,3.662757832
1314,128-37-0,Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,3.537189226
1315,128-44-9,C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+],4.002684313
1316,128-51-8,CC(=O)OCCC1=CC2CC(C1)C2(C)C,3.477121255
1317,128-53-0,CCN1C(=O)C=CC1=O,1.397940009
1318,128-56-3,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)S(=O)(=O)O.[Na],4.301029996
1319,128-62-1,CN1CCC2=CC3=C(C(=C2[C@@H]1[C@@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3,3.181843588
1320,128-67-6,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3)C(=O)O)[N+](=O)[O-],3.301029996
1321,128-69-8,C1=CC2=C3C(=CC=C4C3=C1C5=C6C4=CC=C7C6=C(C=C5)C(=O)OC7=O)C(=O)OC2=O,4
1322,128-79-0,C1=CC=C(C=C1)C(=O)NC2=C3C(=C(C=C2)NC4=C5C(=C(C=C4)NC(=O)C6=CC=CC=C6)C(=O)C7=CC=CC=C7C5=O)C(=O)C8=CC=CC=C8C3=O,4.285557309
1323,128-80-3,CC1=CC=C(C=C1)NC2=C3C(=C(C=C2)NC4=CC=C(C=C4)C)C(=O)C5=CC=CC=C5C3=O,3.898450919
1324,128-95-0,C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)N)N,3.762678564
1325,128-97-2,C1=CC(=C2C(=CC=C(C2=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,3.875061263
1326,128143-10-2,COC1=CC=CC=C1N2CCN(CC2)C(=NCCCO)NC3=CC=CC=C3.Cl.Cl,2.698970004
1327,128148-93-6,CC1([C@@H]([C@H](C2=C(O1)C=CC(=C2)S(=O)(=O)C3=CC=CC=C3)N4CCCC4=O)O)C,3.301029996
1328,128298-28-2,CC(CC1=CC=CC=C1)(C2=CC=CC=C2)NC(=O)CN,2.992553518
1329,128606-48-4,CCOP(=S)(OCC)OC(=CC(=O)OC)C,-0.853871964
1330,128639-02-1,CCOC(=O)C(CC1=CC(=C(C=C1Cl)F)N2C(=O)N(C(=N2)C)C(F)F)Cl,3.656313858
1331,129-00-0,C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,3.431363764
1332,129-20-4,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3,2.517195898
1333,129-49-7,CC[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C.C(=C\C(=O)O)\C(=O)O,2.301029996
1334,129-79-3,C1=CC2=C(C=C1[N+](=O)[O-])C(=O)C3=C2C(=CC(=C3)[N+](=O)[O-])[N+](=O)[O-],3.996073654
